MODEL YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE (L),CYLINDERS,TRANSMISSION,FUEL TYPE,FUEL CONSUMPTION CITY (L/100),FUEL CONSUMPTION HWY (L/100),COMB (L/100 km),COMB (mpg),CO2 EMISSIONS (g/km),CO2 Rating,Smog Rating
2022.0,Jaguar,F-TYPE P450 Coupe AWD,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,22.0,299.0,3.0,3.0
2022.0,Jaguar,F-TYPE R Convertible AWD,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,22.0,299.0,3.0,3.0
2022.0,Jaguar,F-TYPE R Coupe AWD,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,22.0,299.0,3.0,3.0
2022.0,Jeep,Cherokee,SUV: Small,2.0,4.0,A9,X,10.4,7.6,9.1,31.0,214.0,5.0,5.0
2022.0,Jeep,Cherokee,SUV: Small,2.4,4.0,A9,X,10.8,7.5,9.3,30.0,219.0,5.0,6.0
2022.0,Jeep,Cherokee,SUV: Small,3.2,6.0,A9,X,11.9,8.2,10.2,28.0,240.0,5.0,5.0
2022.0,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.0,4.0,A9,X,11.2,8.0,9.8,29.0,229.0,5.0,5.0
2022.0,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4.0,A9,X,11.2,8.0,9.8,29.0,230.0,5.0,6.0
2022.0,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6.0,A9,X,12.2,8.6,10.6,27.0,249.0,5.0,5.0
2022.0,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6.0,A9,X,12.9,9.7,11.5,25.0,268.0,4.0,5.0
2022.0,Jeep,Compass,SUV: Small,2.4,4.0,A6,X,10.6,7.6,9.3,30.0,218.0,5.0,6.0
2022.0,Jeep,Compass 4X4,SUV: Small,2.4,4.0,A9,X,10.8,7.8,9.5,30.0,222.0,5.0,6.0
2022.0,Jeep,Gladiator 4X4 EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,10.8,8.5,9.8,29.0,263.0,4.0,1.0
2022.0,Jeep,Gladiator 4X4 Rubicon EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,11.0,8.7,10.0,28.0,271.0,4.0,1.0
2022.0,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6.0,A8,X,13.7,10.7,12.3,23.0,290.0,4.0,7.0
2022.0,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6.0,M6,X,14.3,10.4,12.6,22.0,296.0,4.0,5.0
2022.0,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6.0,A8,X,12.3,9.2,10.9,26.0,256.0,5.0,7.0
2022.0,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8.0,A8,X,16.7,10.9,14.1,20.0,331.0,3.0,5.0
2022.0,Jeep,Grand Cherokee L 4X4,SUV: Standard,3.6,6.0,A8,X,13.0,9.4,11.3,25.0,266.0,4.0,7.0
2022.0,Jeep,Grand Cherokee L 4X4,SUV: Standard,5.7,8.0,A8,X,16.7,10.9,14.1,20.0,331.0,3.0,5.0
2022.0,Jeep,Grand Cherokee WK 4X4,SUV: Standard,3.6,6.0,A8,X,12.7,9.6,11.3,25.0,265.0,4.0,7.0
2022.0,Jeep,Grand Wagoneer 4X4,SUV: Standard,3.0,6.0,A8,Z,16.3,11.8,14.3,20.0,334.0,3.0,5.0
2022.0,Jeep,Grand Wagoneer 4X4,SUV: Standard,6.4,8.0,A8,Z,18.6,12.8,16.0,18.0,374.0,2.0,1.0
2022.0,Jeep,Renegade,SUV: Small,1.3,4.0,A9,X,9.8,7.4,8.7,32.0,204.0,6.0,6.0
2022.0,Jeep,Renegade 4X4,SUV: Small,1.3,4.0,A9,X,10.1,8.1,9.2,31.0,222.0,5.0,6.0
2022.0,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4.0,A9,X,10.8,8.7,9.9,29.0,231.0,5.0,6.0
2022.0,Jeep,Wagoneer 4X4,SUV: Standard,5.7,8.0,A8,X,15.6,11.7,13.8,20.0,323.0,3.0,5.0
2022.0,Jeep,Wrangler JL 4X4,SUV: Small,2.0,4.0,A8,X,10.7,9.8,10.3,27.0,241.0,5.0,5.0
2022.0,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6.0,A8,X,12.8,10.4,11.8,24.0,274.0,4.0,7.0
2022.0,Jeep,Wrangler JL 4X4 eTorque,SUV: Small,3.6,6.0,A8,X,12.0,9.8,11.0,26.0,258.0,4.0,5.0
2022.0,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6.0,M6,X,13.7,9.6,11.8,24.0,277.0,4.0,5.0
2022.0,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,2.0,4.0,A8,X,11.5,9.9,10.8,26.0,251.0,5.0,5.0
2022.0,Jeep,Wrangler JL Unlimited 4X4 EcoDiesel,SUV: Small,3.0,6.0,A8,D,10.6,8.1,9.5,30.0,255.0,5.0,1.0
2022.0,Jeep,Wrangler JL Unlimited 4X4 Rubicon EcoDiesel,SUV: Small,3.0,6.0,A8,D,11.2,9.0,10.2,28.0,275.0,4.0,1.0
2022.0,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6.0,A8,X,12.9,10.2,11.7,24.0,275.0,4.0,7.0
2022.0,Jeep,Wrangler JL Unlimited 4X4 eTorque,SUV: Small,3.6,6.0,A8,X,12.3,9.9,11.2,25.0,262.0,4.0,5.0
2022.0,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6.0,M6,X,13.8,10.1,12.2,23.0,285.0,4.0,5.0
2022.0,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,6.4,8.0,A8,Z,18.5,14.1,16.5,17.0,387.0,2.0,1.0
2022.0,Kia,Carnival,Minivan,3.5,6.0,AS8,X,12.0,8.9,10.6,27.0,252.0,5.0,5.0
2022.0,Kia,Forte,Mid-size,1.6,4.0,AM7,X,8.7,6.6,7.8,36.0,184.0,6.0,5.0
2022.0,Kia,Forte,Mid-size,2.0,4.0,AV,X,7.9,5.9,7.0,40.0,165.0,7.0,5.0
2022.0,Kia,Forte,Mid-size,2.0,4.0,M6,X,8.8,6.1,7.6,37.0,178.0,7.0,5.0
2022.0,Kia,Forte 5,Full-size,1.6,4.0,AM7,X,8.9,6.9,8.0,35.0,190.0,6.0,5.0
2022.0,Kia,Forte 5,Full-size,2.0,4.0,AV,X,8.0,6.0,7.1,40.0,169.0,7.0,5.0
2022.0,Kia,K5,Full-size,2.5,4.0,AM8,X,9.9,7.3,8.7,32.0,207.0,6.0,5.0
2022.0,Kia,K5 AWD,Full-size,1.6,4.0,AS8,X,9.2,7.0,8.2,34.0,195.0,6.0,5.0
2022.0,Kia,Niro,Station wagon: Small,1.6,4.0,AM6,X,4.4,4.9,4.6,61.0,110.0,9.0,7.0
2022.0,Kia,Niro FE,Station wagon: Small,1.6,4.0,AM6,X,4.4,4.9,4.6,61.0,110.0,9.0,7.0
2022.0,Kia,Niro Touring,Station wagon: Small,1.6,4.0,AM6,X,5.0,5.6,5.3,53.0,124.0,9.0,7.0
2022.0,Kia,Rio,Compact,1.6,4.0,AV1,X,7.2,6.0,6.7,42.0,159.0,7.0,3.0
2022.0,Kia,Rio,Compact,1.6,4.0,M6,X,7.7,6.1,7.0,40.0,166.0,7.0,3.0
2022.0,Kia,Seltos,SUV: Small,2.0,4.0,AV8,X,8.2,7.1,7.7,37.0,182.0,6.0,5.0
2022.0,Kia,Seltos AWD,SUV: Small,1.6,4.0,AM7,X,9.4,7.9,8.7,32.0,205.0,6.0,5.0
2022.0,Kia,Seltos AWD,SUV: Small,2.0,4.0,AV8,X,8.8,7.6,8.2,34.0,195.0,6.0,5.0
2022.0,Kia,Sorento AWD,SUV: Small,2.5,4.0,AM8,X,10.9,8.7,9.9,29.0,234.0,5.0,5.0
2022.0,Kia,Sorento AWD,SUV: Small,2.5,4.0,AS8,X,10.1,9.2,9.7,29.0,227.0,5.0,5.0
2022.0,Kia,Sorento Hybrid AWD,SUV: Small,1.6,4.0,AM6,X,6.4,7.0,6.6,43.0,157.0,7.0,7.0
2022.0,Kia,Soul,Station wagon: Small,2.0,4.0,AV,X,8.5,7.0,7.9,36.0,187.0,6.0,7.0
2022.0,Kia,Sportage,SUV: Small,2.4,4.0,AS6,X,10.1,7.6,9.0,31.0,214.0,5.0,5.0
2022.0,Kia,Sportage AWD,SUV: Small,2.0,4.0,AS6,X,12.1,9.6,11.0,26.0,261.0,4.0,5.0
2022.0,Kia,Sportage AWD,SUV: Small,2.4,4.0,AS6,X,10.8,9.1,10.0,28.0,238.0,5.0,5.0
2022.0,Kia,Stinger AWD,Mid-size,3.3,6.0,AS8,Z,13.7,9.6,11.9,24.0,280.0,4.0,3.0
2022.0,Kia,Telluride AWD,SUV: Small,3.8,6.0,AS8,X,12.7,9.7,11.3,25.0,266.0,4.0,5.0
2022.0,Lamborghini,Aventador Countach,Two-seater,6.5,12.0,AM7,Z,26.5,14.6,21.2,13.0,489.0,1.0,1.0
2022.0,Lamborghini,Aventador Ultimae Coupe,Two-seater,6.5,12.0,AM7,Z,26.8,15.1,21.5,13.0,498.0,1.0,1.0
2022.0,Lamborghini,Aventador Ultimae Roadster,Two-seater,6.5,12.0,AM7,Z,26.8,15.1,21.5,13.0,498.0,1.0,1.0
2022.0,Lamborghini,Huracan evo Coupe,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,18.0,371.0,2.0,1.0
2022.0,Lamborghini,Huracan evo Coupe AWD,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,18.0,370.0,2.0,1.0
2022.0,Lamborghini,Huracan evo Spyder,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,18.0,371.0,2.0,1.0
2022.0,Lamborghini,Huracan evo Spyder AWD,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,18.0,370.0,2.0,1.0
2022.0,Lamborghini,Urus,SUV: Standard,4.0,8.0,AS8,Z,19.2,14.1,16.9,17.0,384.0,2.0,3.0
2022.0,Land Rover,Defender 90 P300,SUV: Standard,2.0,4.0,AS8,Z,13.2,11.3,12.3,23.0,289.0,4.0,7.0
2022.0,Land Rover,Defender 90 P400,SUV: Standard,3.0,6.0,AS8,Z,13.5,10.8,12.3,23.0,287.0,4.0,7.0
2022.0,Land Rover,Defender 90 5.0L V8,SUV: Standard,5.0,8.0,AS8,Z,15.8,12.4,14.3,20.0,339.0,3.0,3.0
2022.0,Land Rover,Defender 110 P300,SUV: Standard,2.0,4.0,AS8,Z,14.2,11.7,13.0,22.0,306.0,3.0,7.0
2022.0,Land Rover,Defender 110 P400,SUV: Standard,3.0,6.0,AS8,Z,13.5,10.8,12.3,23.0,287.0,4.0,7.0
2022.0,Land Rover,Defender 110 5.0L V8,SUV: Standard,5.0,8.0,AS8,Z,16.4,12.7,14.7,19.0,350.0,3.0,3.0
2022.0,Land Rover,Discovery P300,SUV: Standard,2.0,4.0,AS8,Z,12.2,10.6,11.5,25.0,271.0,4.0,7.0
2022.0,Land Rover,Discovery P360,SUV: Standard,3.0,6.0,AS8,Z,12.8,9.8,11.4,25.0,270.0,4.0,7.0
2022.0,Land Rover,Range Rover P360,SUV: Standard,3.0,6.0,AS8,Z,13.3,10.2,11.9,24.0,279.0,4.0,7.0
2022.0,Land Rover,Range Rover P400,SUV: Standard,3.0,6.0,AS8,Z,13.3,10.2,11.9,24.0,279.0,4.0,7.0
2022.0,Land Rover,Range Rover P525,SUV: Standard,5.0,8.0,AS8,Z,14.4,11.3,13.0,22.0,305.0,3.0,3.0
2022.0,Land Rover,Range Rover P525 LWB,SUV: Standard,5.0,8.0,AS8,Z,14.4,11.3,13.0,22.0,305.0,3.0,3.0
2022.0,Land Rover,Range Rover SVAutobiography,SUV: Standard,5.0,8.0,AS8,Z,17.1,12.6,15.1,19.0,354.0,3.0,3.0
2022.0,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5.0,8.0,AS8,Z,17.9,12.7,15.5,18.0,365.0,2.0,3.0
2022.0,Land Rover,Range Rover Sport P360,SUV: Standard,3.0,6.0,AS8,Z,12.7,9.9,11.4,25.0,269.0,4.0,7.0
2022.0,Land Rover,Range Rover Sport HST P400,SUV: Standard,3.0,6.0,AS8,Z,12.7,9.9,11.4,25.0,269.0,4.0,7.0
2022.0,Land Rover,Range Rover Sport P525,SUV: Standard,5.0,8.0,AS8,Z,14.1,10.7,12.6,22.0,294.0,4.0,3.0
2022.0,Land Rover,Range Rover Sport P575 SVR,SUV: Standard,5.0,8.0,AS8,Z,16.2,12.0,14.3,20.0,336.0,3.0,3.0
2022.0,Lexus,ES 250 AWD,Mid-size,2.5,4.0,AS8,X,9.5,7.0,8.4,34.0,195.0,6.0,6.0
2022.0,Lexus,ES 300h,Mid-size,2.5,4.0,AV6,X,5.5,5.2,5.3,53.0,124.0,9.0,7.0
2022.0,Lexus,ES 350,Mid-size,3.5,6.0,AS8,X,10.7,7.3,9.2,31.0,214.0,5.0,5.0
2022.0,Lexus,ES 350 F SPORT,Mid-size,3.5,6.0,AS8,X,10.9,7.5,9.4,30.0,219.0,5.0,5.0
2022.0,Lexus,GX 460,SUV: Standard,4.6,8.0,AS6,Z,16.2,12.3,14.5,19.0,337.0,3.0,3.0
2022.0,Lexus,IS 300,Compact,2.0,4.0,AS6,Z,11.0,7.6,9.5,30.0,221.0,5.0,5.0
2022.0,Lexus,IS 300 AWD,Compact,3.5,6.0,AS6,Z,12.2,9.0,10.8,26.0,253.0,5.0,5.0
2022.0,Lexus,IS 350 AWD,Compact,3.5,6.0,AS6,Z,12.2,9.0,10.8,26.0,253.0,5.0,5.0
2022.0,Lexus,IS 500,Compact,5.0,8.0,AS8,Z,14.1,9.3,11.9,24.0,280.0,4.0,5.0
2022.0,Lexus,LC 500,Subcompact,5.0,8.0,AS10,Z,15.1,9.6,12.6,22.0,294.0,4.0,5.0
2022.0,Lexus,LC 500 Convertible,Minicompact,5.0,8.0,AS10,Z,16.0,9.5,13.0,22.0,304.0,3.0,5.0
2022.0,Lexus,LC 500h,Subcompact,3.5,6.0,AV10,Z,9.0,7.1,8.1,35.0,189.0,6.0,7.0
2022.0,Lexus,LS 500 AWD,Mid-size,3.4,6.0,AS10,Z,13.8,8.7,11.2,25.0,270.0,4.0,5.0
2022.0,Lexus,LS 500h AWD,Mid-size,3.5,6.0,AV10,Z,10.1,8.1,9.2,31.0,216.0,5.0,7.0
2022.0,Lexus,LX 600,SUV: Standard,3.4,6.0,AS10,Z,14.2,10.8,12.7,22.0,298.0,4.0,5.0
2022.0,Lexus,NX 250 AWD,SUV: Small,2.5,4.0,AS8,X,9.4,7.4,8.4,34.0,198.0,6.0,6.0
2022.0,Lexus,NX 350 AWD,SUV: Small,2.4,4.0,AS8,Z,10.5,8.3,9.5,30.0,221.0,5.0,7.0
2022.0,Lexus,NX 350 AWD F SPORT,SUV: Small,2.4,4.0,AS8,Z,10.5,8.4,9.5,30.0,222.0,5.0,7.0
2022.0,Lexus,NX 350h AWD,SUV: Small,2.5,4.0,AV6,Z,5.7,6.4,6.0,47.0,140.0,8.0,7.0
2022.0,Lexus,RC 300 AWD,Subcompact,3.5,6.0,AS6,Z,12.2,9.0,10.8,26.0,253.0,5.0,5.0
2022.0,Lexus,RC 350 AWD,Subcompact,3.5,6.0,AS6,Z,12.2,9.0,10.8,26.0,253.0,5.0,5.0
2022.0,Lexus,RC F,Subcompact,5.0,8.0,AS8,Z,14.4,9.6,12.2,23.0,285.0,4.0,5.0
2022.0,Lexus,RX 350 AWD,SUV: Small,3.5,6.0,AS8,X,12.2,9.0,10.8,26.0,252.0,5.0,5.0
2022.0,Lexus,RX 350 L AWD,SUV: Small,3.5,6.0,AS8,X,13.1,9.4,11.1,25.0,268.0,4.0,5.0
2022.0,Lexus,RX 450h AWD,SUV: Standard,3.5,6.0,AV6,Z,7.5,8.4,7.9,36.0,185.0,6.0,7.0
2022.0,Lexus,RX 450h L AWD,SUV: Standard,3.5,6.0,AV6,Z,8.1,8.4,8.1,35.0,190.0,6.0,7.0
2022.0,Lexus,UX 200,Mid-size,2.0,4.0,AS10,X,8.0,6.3,7.2,39.0,168.0,7.0,6.0
2022.0,Lexus,UX 250h AWD,Compact,2.0,4.0,AV6,X,5.7,6.2,6.0,47.0,140.0,8.0,7.0
2022.0,Lincoln,Aviator AWD,SUV: Standard,3.0,6.0,AS10,X,13.7,9.7,11.9,24.0,280.0,4.0,5.0
2022.0,Lincoln,Corsair AWD,SUV: Small,2.0,4.0,AS8,X,11.1,8.1,9.8,29.0,229.0,5.0,5.0
2022.0,Lincoln,Corsair AWD,SUV: Small,2.3,4.0,AS8,X,11.2,8.3,9.9,29.0,232.0,5.0,5.0
2022.0,Lincoln,Nautilus AWD,SUV: Small,2.0,4.0,A8,X,11.8,9.4,10.7,26.0,252.0,5.0,6.0
2022.0,Lincoln,Nautilus AWD,SUV: Small,2.0,4.0,AS8,X,11.8,9.4,10.7,26.0,251.0,5.0,6.0
2022.0,Lincoln,Nautilus AWD,SUV: Small,2.7,6.0,AS8,X,12.6,9.3,11.2,25.0,262.0,4.0,5.0
2022.0,Lincoln,Navigator 4X4,SUV: Standard,3.5,6.0,AS10,X,15.2,10.8,13.2,21.0,311.0,3.0,6.0
2022.0,Maserati,Ghibli GT,Mid-size,3.0,6.0,A8,Z,13.4,9.4,11.6,24.0,271.0,4.0,3.0
2022.0,Maserati,Ghibli Modena,Mid-size,3.0,6.0,A8,Z,13.4,9.4,11.6,24.0,271.0,4.0,3.0
2022.0,Maserati,Ghibli Modena AWD,Mid-size,3.0,6.0,A8,Z,14.8,9.8,12.6,22.0,293.0,4.0,3.0
2022.0,Maserati,Ghibli Trofeo,Mid-size,3.8,8.0,A8,Z,17.4,11.9,14.9,19.0,348.0,3.0,1.0
2022.0,Maserati,Levante GT,SUV: Standard,3.0,6.0,A8,Z,15.1,10.9,13.2,21.0,308.0,3.0,3.0
2022.0,Maserati,Levante Modena,SUV: Standard,3.0,6.0,A8,Z,15.1,10.9,13.2,21.0,308.0,3.0,3.0
2022.0,Maserati,Levante Modena V8,SUV: Standard,3.8,8.0,A8,Z,17.4,12.0,15.0,19.0,349.0,3.0,1.0
2022.0,Maserati,Levante Trofeo,SUV: Standard,3.8,8.0,A8,Z,17.4,12.0,15.0,19.0,349.0,3.0,1.0
2022.0,Maserati,MC20,Two-seater,3.0,6.0,AS8,Z,15.4,9.5,12.8,22.0,295.0,4.0,5.0
2022.0,Maserati,Quattroporte GT,Full-size,3.0,6.0,A8,Z,14.4,9.3,12.1,23.0,281.0,4.0,3.0
2022.0,Maserati,Quattroporte Modena,Full-size,3.0,6.0,A8,Z,14.4,9.3,12.1,23.0,281.0,4.0,3.0
2022.0,Maserati,Quattroporte Modena AWD,Full-size,3.0,6.0,A8,Z,14.8,9.8,12.6,22.0,293.0,4.0,3.0
2022.0,Maserati,Quattroporte Trofeo,Full-size,3.8,8.0,A8,Z,17.4,11.9,14.9,19.0,348.0,3.0,1.0
2022.0,Mazda,CX-3,Compact,2.0,4.0,AS6,X,8.3,6.9,7.7,37.0,179.0,7.0,3.0
2022.0,Mazda,CX-3 (SIL),Compact,2.0,4.0,M6,X,8.8,7.0,8.0,35.0,186.0,6.0,3.0
2022.0,Mazda,CX-3 4WD,Compact,2.0,4.0,AS6,X,8.6,7.4,8.1,35.0,189.0,6.0,3.0
2022.0,Mazda,CX-30 4WD,SUV: Small,2.0,4.0,AS6,X,9.4,7.7,8.6,33.0,202.0,6.0,7.0
2022.0,Mazda,CX-30 4WD,SUV: Small,2.5,4.0,AS6,X,9.9,7.7,8.9,32.0,208.0,6.0,7.0
2022.0,Mazda,CX-30 Turbo 4WD,SUV: Small,2.5,4.0,AS6,X,10.5,7.9,9.3,30.0,220.0,5.0,5.0
2022.0,Mazda,CX-5 4WD,SUV: Small,2.5,4.0,AS6,X,10.2,8.2,9.3,30.0,216.0,5.0,6.0
2022.0,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4.0,AS6,X,9.9,7.9,9.0,31.0,209.0,5.0,6.0
2022.0,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4.0,AS6,X,10.8,8.7,9.8,29.0,230.0,5.0,5.0
2022.0,Mazda,CX-9 4WD,SUV: Small,2.5,4.0,AS6,X,11.6,9.0,10.4,27.0,243.0,5.0,5.0
2022.0,Mazda,Mazda3 4-Door,Compact,2.0,4.0,AS6,X,8.4,6.6,7.6,37.0,178.0,7.0,7.0
2022.0,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4.0,M6,X,8.7,6.4,7.7,37.0,180.0,7.0,7.0
2022.0,Mazda,Mazda3 4-Door,Compact,2.5,4.0,AS6,X,8.9,6.5,7.8,36.0,183.0,6.0,7.0
2022.0,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4.0,AS6,X,9.5,7.2,8.5,33.0,199.0,6.0,7.0
2022.0,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4.0,AS6,X,10.1,7.3,8.8,32.0,207.0,6.0,5.0
2022.0,Mazda,Mazda3 5-Door,Mid-size,2.0,4.0,AS6,X,8.6,6.7,7.7,37.0,181.0,7.0,7.0
2022.0,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4.0,M6,X,8.7,6.6,7.8,36.0,181.0,6.0,7.0
2022.0,Mazda,Mazda3 5-Door,Mid-size,2.5,4.0,AS6,X,9.1,6.8,8.1,35.0,190.0,6.0,7.0
2022.0,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4.0,M6,X,9.6,7.1,8.4,34.0,198.0,6.0,7.0
2022.0,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4.0,AS6,X,9.5,7.4,8.6,33.0,200.0,6.0,7.0
2022.0,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4.0,AS6,X,10.1,7.5,8.9,32.0,209.0,5.0,5.0
2022.0,Mazda,MX-5,Two-seater,2.0,4.0,AS6,Z,9.0,6.6,7.9,36.0,186.0,6.0,3.0
2022.0,Mazda,MX-5 (SIL),Two-seater,2.0,4.0,M6,Z,9.0,7.0,8.1,35.0,189.0,6.0,3.0
2022.0,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2.0,4.0,AM7,Z,9.5,6.8,8.3,34.0,194.0,6.0,5.0
2022.0,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2.0,4.0,AM7,Z,10.0,7.0,8.7,32.0,202.0,6.0,5.0
2022.0,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2.0,4.0,AM7,Z,10.8,7.9,9.5,30.0,221.0,5.0,5.0
2022.0,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2.0,4.0,AM7,Z,10.8,7.8,9.4,30.0,221.0,5.0,5.0
2022.0,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6.0,A9,Z,12.7,8.7,10.9,26.0,256.0,5.0,5.0
2022.0,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6.0,A9,Z,12.6,8.5,10.8,26.0,252.0,5.0,5.0
2022.0,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4.0,AM7,Z,11.0,8.2,9.7,29.0,227.0,5.0,5.0
2022.0,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2.0,4.0,AM8,Z,12.0,8.5,10.4,27.0,243.0,5.0,3.0
2022.0,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3.0,6.0,A9,Z,11.6,8.8,10.3,27.0,241.0,5.0,6.0
2022.0,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3.0,6.0,A9,Z,11.3,8.3,9.9,29.0,232.0,5.0,6.0
2022.0,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6.0,A9,Z,12.0,8.9,10.6,27.0,247.0,5.0,6.0
2022.0,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6.0,A9,Z,11.7,8.4,10.2,28.0,239.0,5.0,6.0
2022.0,Mercedes-Benz,AMG G 63 SUV,SUV: Standard,4.0,8.0,A9,Z,19.3,15.6,17.6,16.0,412.0,1.0,3.0
2022.0,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Station wagon: Small,2.0,4.0,AM8,Z,11.0,8.4,9.8,29.0,230.0,5.0,5.0
2022.0,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Station wagon: Small,2.0,4.0,AM8,Z,12.3,9.6,11.1,25.0,260.0,4.0,3.0
2022.0,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Station wagon: Mid-size,2.0,4.0,AM8,Z,12.7,9.4,11.2,25.0,262.0,4.0,5.0
2022.0,Mercedes-Benz,AMG GLC 43 4MATIC SUV,SUV: Small,3.0,6.0,A9,Z,12.9,9.3,11.3,25.0,264.0,4.0,5.0
2022.0,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3.0,6.0,A9,Z,14.0,10.1,12.3,23.0,287.0,4.0,5.0
2022.0,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,SUV: Standard,3.0,6.0,A9,Z,13.4,10.6,12.1,23.0,283.0,4.0,6.0
2022.0,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,3.0,6.0,A9,Z,13.6,11.1,12.5,23.0,292.0,4.0,6.0
2022.0,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,SUV: Standard,4.0,8.0,A9,Z,16.2,12.6,14.6,19.0,341.0,3.0,5.0
2022.0,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,SUV: Standard,4.0,8.0,A9,Z,16.4,12.8,14.8,19.0,346.0,3.0,5.0
2022.0,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,SUV: Standard,4.0,8.0,A9,Z,17.1,13.2,15.3,18.0,360.0,2.0,5.0
2022.0,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3.0,6.0,A9,Z,12.3,9.4,11.0,26.0,258.0,4.0,6.0
2022.0,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,4.0,8.0,A9,Z,17.1,11.3,14.5,19.0,339.0,3.0,5.0
2022.0,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4.0,A9,Z,9.9,7.1,8.6,33.0,202.0,6.0,7.0
2022.0,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2.0,4.0,A9,Z,11.0,8.0,9.6,29.0,224.0,5.0,6.0
2022.0,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2.0,4.0,A9,Z,10.7,7.5,9.3,30.0,217.0,5.0,6.0
2022.0,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4.0,AM7,Z,9.8,7.0,8.6,33.0,200.0,6.0,5.0
2022.0,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3.0,6.0,A9,Z,11.1,8.2,9.8,29.0,229.0,5.0,6.0
2022.0,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2.0,4.0,A9,Z,11.2,8.2,9.8,29.0,229.0,5.0,6.0
2022.0,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3.0,6.0,A9,Z,10.5,7.9,9.3,30.0,218.0,5.0,6.0
2022.0,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3.0,6.0,A9,Z,11.2,8.4,9.9,29.0,233.0,5.0,6.0
